"comparison","gene_id"
"4dpa_vs_0dpa","ENSDARG00000041400"
"4dpa_vs_0dpa","ENSDARG00000041413"
"4dpa_vs_0dpa","ENSDARG00000041433"
"4dpa_vs_0dpa","ENSDARG00000041435"
"4dpa_vs_0dpa","ENSDARG00000041481"
"4dpa_vs_0dpa","ENSDARG00000041503"
"4dpa_vs_0dpa","ENSDARG00000041505"
"4dpa_vs_0dpa","ENSDARG00000041530"
"4dpa_vs_0dpa","ENSDARG00000041538"
"4dpa_vs_0dpa","ENSDARG00000041600"
"4dpa_vs_0dpa","ENSDARG00000041602"
"4dpa_vs_0dpa","ENSDARG00000041607"
"4dpa_vs_0dpa","ENSDARG00000041616"
"4dpa_vs_0dpa","ENSDARG00000041619"
"4dpa_vs_0dpa","ENSDARG00000041691"
"4dpa_vs_0dpa","ENSDARG00000041705"
"4dpa_vs_0dpa","ENSDARG00000041715"
"4dpa_vs_0dpa","ENSDARG00000041723"
"4dpa_vs_0dpa","ENSDARG00000041724"
"4dpa_vs_0dpa","ENSDARG00000041734"
"4dpa_vs_0dpa","ENSDARG00000041799"
"4dpa_vs_0dpa","ENSDARG00000041811"
"4dpa_vs_0dpa","ENSDARG00000041869"
"4dpa_vs_0dpa","ENSDARG00000041875"
"4dpa_vs_0dpa","ENSDARG00000041904"
"4dpa_vs_0dpa","ENSDARG00000041911"
"4dpa_vs_0dpa","ENSDARG00000041921"
"4dpa_vs_0dpa","ENSDARG00000041923"
"4dpa_vs_0dpa","ENSDARG00000041947"
"4dpa_vs_0dpa","ENSDARG00000041951"
"4dpa_vs_0dpa","ENSDARG00000041959"
"4dpa_vs_0dpa","ENSDARG00000041974"
"4dpa_vs_0dpa","ENSDARG00000041982"
"4dpa_vs_0dpa","ENSDARG00000041991"
"4dpa_vs_0dpa","ENSDARG00000042021"
"4dpa_vs_0dpa","ENSDARG00000042027"
"4dpa_vs_0dpa","ENSDARG00000042045"
"4dpa_vs_0dpa","ENSDARG00000042112"
"4dpa_vs_0dpa","ENSDARG00000042115"
"4dpa_vs_0dpa","ENSDARG00000042124"
"4dpa_vs_0dpa","ENSDARG00000042126"
"4dpa_vs_0dpa","ENSDARG00000042133"
"4dpa_vs_0dpa","ENSDARG00000042187"
"4dpa_vs_0dpa","ENSDARG00000042210"
"4dpa_vs_0dpa","ENSDARG00000042213"
"4dpa_vs_0dpa","ENSDARG00000042233"
"4dpa_vs_0dpa","ENSDARG00000042249"
"4dpa_vs_0dpa","ENSDARG00000042259"
"4dpa_vs_0dpa","ENSDARG00000042270"
"4dpa_vs_0dpa","ENSDARG00000042277"
"4dpa_vs_0dpa","ENSDARG00000042296"
"4dpa_vs_0dpa","ENSDARG00000042308"
"4dpa_vs_0dpa","ENSDARG00000042329"
"4dpa_vs_0dpa","ENSDARG00000042336"
"4dpa_vs_0dpa","ENSDARG00000042337"
"4dpa_vs_0dpa","ENSDARG00000042341"
"4dpa_vs_0dpa","ENSDARG00000042345"
"4dpa_vs_0dpa","ENSDARG00000042428"
"4dpa_vs_0dpa","ENSDARG00000042456"
"4dpa_vs_0dpa","ENSDARG00000042467"
"4dpa_vs_0dpa","ENSDARG00000042469"
"4dpa_vs_0dpa","ENSDARG00000042470"
"4dpa_vs_0dpa","ENSDARG00000042477"
"4dpa_vs_0dpa","ENSDARG00000042484"
"4dpa_vs_0dpa","ENSDARG00000042508"
"4dpa_vs_0dpa","ENSDARG00000042518"
"4dpa_vs_0dpa","ENSDARG00000042522"
"4dpa_vs_0dpa","ENSDARG00000042527"
"4dpa_vs_0dpa","ENSDARG00000042533"
"4dpa_vs_0dpa","ENSDARG00000042539"
"4dpa_vs_0dpa","ENSDARG00000042544"
"4dpa_vs_0dpa","ENSDARG00000042548"
"4dpa_vs_0dpa","ENSDARG00000042555"
"4dpa_vs_0dpa","ENSDARG00000042561"
"4dpa_vs_0dpa","ENSDARG00000042566"
"4dpa_vs_0dpa","ENSDARG00000042571"
"4dpa_vs_0dpa","ENSDARG00000042590"
"4dpa_vs_0dpa","ENSDARG00000042620"
"4dpa_vs_0dpa","ENSDARG00000042627"
"4dpa_vs_0dpa","ENSDARG00000042641"
"4dpa_vs_0dpa","ENSDARG00000042644"
"4dpa_vs_0dpa","ENSDARG00000042658"
"4dpa_vs_0dpa","ENSDARG00000042660"
"4dpa_vs_0dpa","ENSDARG00000042661"
"4dpa_vs_0dpa","ENSDARG00000042667"
"4dpa_vs_0dpa","ENSDARG00000042670"
"4dpa_vs_0dpa","ENSDARG00000042723"
"4dpa_vs_0dpa","ENSDARG00000042725"
"4dpa_vs_0dpa","ENSDARG00000042737"
"4dpa_vs_0dpa","ENSDARG00000042747"
"4dpa_vs_0dpa","ENSDARG00000042777"
"4dpa_vs_0dpa","ENSDARG00000042791"
"4dpa_vs_0dpa","ENSDARG00000042799"
"4dpa_vs_0dpa","ENSDARG00000042815"
"4dpa_vs_0dpa","ENSDARG00000042823"
"4dpa_vs_0dpa","ENSDARG00000042824"
"4dpa_vs_0dpa","ENSDARG00000042833"
"4dpa_vs_0dpa","ENSDARG00000042851"
"4dpa_vs_0dpa","ENSDARG00000042856"
"4dpa_vs_0dpa","ENSDARG00000042859"
"4dpa_vs_0dpa","ENSDARG00000042864"
"4dpa_vs_0dpa","ENSDARG00000042866"
"4dpa_vs_0dpa","ENSDARG00000042874"
"4dpa_vs_0dpa","ENSDARG00000042876"
"4dpa_vs_0dpa","ENSDARG00000042887"
"4dpa_vs_0dpa","ENSDARG00000042905"
"4dpa_vs_0dpa","ENSDARG00000042908"
"4dpa_vs_0dpa","ENSDARG00000042927"
"4dpa_vs_0dpa","ENSDARG00000042933"
"4dpa_vs_0dpa","ENSDARG00000042934"
"4dpa_vs_0dpa","ENSDARG00000042940"
"4dpa_vs_0dpa","ENSDARG00000042962"
"4dpa_vs_0dpa","ENSDARG00000042972"
"4dpa_vs_0dpa","ENSDARG00000042980"
"4dpa_vs_0dpa","ENSDARG00000043021"
"4dpa_vs_0dpa","ENSDARG00000043074"
"4dpa_vs_0dpa","ENSDARG00000043079"
"4dpa_vs_0dpa","ENSDARG00000043084"
"4dpa_vs_0dpa","ENSDARG00000043102"
"4dpa_vs_0dpa","ENSDARG00000043128"
"4dpa_vs_0dpa","ENSDARG00000043130"
"4dpa_vs_0dpa","ENSDARG00000043131"
"4dpa_vs_0dpa","ENSDARG00000043133"
"4dpa_vs_0dpa","ENSDARG00000043137"
"4dpa_vs_0dpa","ENSDARG00000043154"
"4dpa_vs_0dpa","ENSDARG00000043177"
"4dpa_vs_0dpa","ENSDARG00000043182"
"4dpa_vs_0dpa","ENSDARG00000043185"
"4dpa_vs_0dpa","ENSDARG00000043198"
"4dpa_vs_0dpa","ENSDARG00000043210"
"4dpa_vs_0dpa","ENSDARG00000043226"
"4dpa_vs_0dpa","ENSDARG00000043242"
"4dpa_vs_0dpa","ENSDARG00000043247"
"4dpa_vs_0dpa","ENSDARG00000043275"
"4dpa_vs_0dpa","ENSDARG00000043288"
"4dpa_vs_0dpa","ENSDARG00000043301"
"4dpa_vs_0dpa","ENSDARG00000043304"
"4dpa_vs_0dpa","ENSDARG00000043307"
"4dpa_vs_0dpa","ENSDARG00000043323"
"4dpa_vs_0dpa","ENSDARG00000043342"
"4dpa_vs_0dpa","ENSDARG00000043360"
"4dpa_vs_0dpa","ENSDARG00000043402"
"4dpa_vs_0dpa","ENSDARG00000043404"
"4dpa_vs_0dpa","ENSDARG00000043416"
"4dpa_vs_0dpa","ENSDARG00000043436"
"4dpa_vs_0dpa","ENSDARG00000043442"
"4dpa_vs_0dpa","ENSDARG00000043446"
"4dpa_vs_0dpa","ENSDARG00000043453"
"4dpa_vs_0dpa","ENSDARG00000043467"
"4dpa_vs_0dpa","ENSDARG00000043485"
"4dpa_vs_0dpa","ENSDARG00000043492"
"4dpa_vs_0dpa","ENSDARG00000043509"
"4dpa_vs_0dpa","ENSDARG00000043511"
"4dpa_vs_0dpa","ENSDARG00000043531"
"4dpa_vs_0dpa","ENSDARG00000043542"
"4dpa_vs_0dpa","ENSDARG00000043553"
"4dpa_vs_0dpa","ENSDARG00000043554"
"4dpa_vs_0dpa","ENSDARG00000043562"
"4dpa_vs_0dpa","ENSDARG00000043581"
"4dpa_vs_0dpa","ENSDARG00000043587"
"4dpa_vs_0dpa","ENSDARG00000043593"
"4dpa_vs_0dpa","ENSDARG00000043608"
"4dpa_vs_0dpa","ENSDARG00000043627"
"4dpa_vs_0dpa","ENSDARG00000043631"
"4dpa_vs_0dpa","ENSDARG00000043635"
"4dpa_vs_0dpa","ENSDARG00000043646"
"4dpa_vs_0dpa","ENSDARG00000043663"
"4dpa_vs_0dpa","ENSDARG00000043665"
"4dpa_vs_0dpa","ENSDARG00000043666"
"4dpa_vs_0dpa","ENSDARG00000043684"
"4dpa_vs_0dpa","ENSDARG00000043687"
"4dpa_vs_0dpa","ENSDARG00000043728"
"4dpa_vs_0dpa","ENSDARG00000043732"
"4dpa_vs_0dpa","ENSDARG00000043736"
"4dpa_vs_0dpa","ENSDARG00000043781"
"4dpa_vs_0dpa","ENSDARG00000043792"
"4dpa_vs_0dpa","ENSDARG00000043795"
"4dpa_vs_0dpa","ENSDARG00000043806"
"4dpa_vs_0dpa","ENSDARG00000043814"
"4dpa_vs_0dpa","ENSDARG00000043848"
"4dpa_vs_0dpa","ENSDARG00000043857"
"4dpa_vs_0dpa","ENSDARG00000043865"
"4dpa_vs_0dpa","ENSDARG00000043877"
"4dpa_vs_0dpa","ENSDARG00000043884"
"4dpa_vs_0dpa","ENSDARG00000043898"
"4dpa_vs_0dpa","ENSDARG00000043899"
"4dpa_vs_0dpa","ENSDARG00000043923"
"4dpa_vs_0dpa","ENSDARG00000043960"
"4dpa_vs_0dpa","ENSDARG00000043973"
"4dpa_vs_0dpa","ENSDARG00000044001"
"4dpa_vs_0dpa","ENSDARG00000044010"
"4dpa_vs_0dpa","ENSDARG00000044016"
"4dpa_vs_0dpa","ENSDARG00000044039"
"4dpa_vs_0dpa","ENSDARG00000044048"
"4dpa_vs_0dpa","ENSDARG00000044072"
"4dpa_vs_0dpa","ENSDARG00000044073"
"4dpa_vs_0dpa","ENSDARG00000044074"
"4dpa_vs_0dpa","ENSDARG00000044083"
"4dpa_vs_0dpa","ENSDARG00000044092"
"4dpa_vs_0dpa","ENSDARG00000044093"
"4dpa_vs_0dpa","ENSDARG00000044098"
"4dpa_vs_0dpa","ENSDARG00000044102"
"4dpa_vs_0dpa","ENSDARG00000044125"
"4dpa_vs_0dpa","ENSDARG00000044132"
"4dpa_vs_0dpa","ENSDARG00000044135"
"4dpa_vs_0dpa","ENSDARG00000044136"
"4dpa_vs_0dpa","ENSDARG00000044183"
"4dpa_vs_0dpa","ENSDARG00000044194"
"4dpa_vs_0dpa","ENSDARG00000044254"
"4dpa_vs_0dpa","ENSDARG00000044255"
"4dpa_vs_0dpa","ENSDARG00000044267"
"4dpa_vs_0dpa","ENSDARG00000044295"
"4dpa_vs_0dpa","ENSDARG00000044301"
"4dpa_vs_0dpa","ENSDARG00000044327"
"4dpa_vs_0dpa","ENSDARG00000044332"
"4dpa_vs_0dpa","ENSDARG00000044345"
"4dpa_vs_0dpa","ENSDARG00000044356"
"4dpa_vs_0dpa","ENSDARG00000044362"
"4dpa_vs_0dpa","ENSDARG00000044402"
"4dpa_vs_0dpa","ENSDARG00000044417"
"4dpa_vs_0dpa","ENSDARG00000044420"
"4dpa_vs_0dpa","ENSDARG00000044433"
"4dpa_vs_0dpa","ENSDARG00000044436"
"4dpa_vs_0dpa","ENSDARG00000044488"
"4dpa_vs_0dpa","ENSDARG00000044491"
"4dpa_vs_0dpa","ENSDARG00000044511"
"4dpa_vs_0dpa","ENSDARG00000044521"
"4dpa_vs_0dpa","ENSDARG00000044532"
"4dpa_vs_0dpa","ENSDARG00000044540"
"4dpa_vs_0dpa","ENSDARG00000044544"
"4dpa_vs_0dpa","ENSDARG00000044545"
"4dpa_vs_0dpa","ENSDARG00000044551"
"4dpa_vs_0dpa","ENSDARG00000044562"
"4dpa_vs_0dpa","ENSDARG00000044565"
"4dpa_vs_0dpa","ENSDARG00000044574"
"4dpa_vs_0dpa","ENSDARG00000044588"
"4dpa_vs_0dpa","ENSDARG00000044601"
"4dpa_vs_0dpa","ENSDARG00000044612"
"4dpa_vs_0dpa","ENSDARG00000044625"
"4dpa_vs_0dpa","ENSDARG00000044626"
"4dpa_vs_0dpa","ENSDARG00000044628"
"4dpa_vs_0dpa","ENSDARG00000044642"
"4dpa_vs_0dpa","ENSDARG00000044691"
"4dpa_vs_0dpa","ENSDARG00000044692"
"4dpa_vs_0dpa","ENSDARG00000044751"
"4dpa_vs_0dpa","ENSDARG00000044776"
"4dpa_vs_0dpa","ENSDARG00000044797"
"4dpa_vs_0dpa","ENSDARG00000044811"
"4dpa_vs_0dpa","ENSDARG00000044820"
"4dpa_vs_0dpa","ENSDARG00000044894"
"4dpa_vs_0dpa","ENSDARG00000044923"
"4dpa_vs_0dpa","ENSDARG00000044925"
"4dpa_vs_0dpa","ENSDARG00000044935"
"4dpa_vs_0dpa","ENSDARG00000044942"
"4dpa_vs_0dpa","ENSDARG00000044975"
"4dpa_vs_0dpa","ENSDARG00000044976"
"4dpa_vs_0dpa","ENSDARG00000045006"
"4dpa_vs_0dpa","ENSDARG00000045015"
"4dpa_vs_0dpa","ENSDARG00000045017"
"4dpa_vs_0dpa","ENSDARG00000045066"
"4dpa_vs_0dpa","ENSDARG00000045070"
"4dpa_vs_0dpa","ENSDARG00000045074"
"4dpa_vs_0dpa","ENSDARG00000045075"
"4dpa_vs_0dpa","ENSDARG00000045091"
"4dpa_vs_0dpa","ENSDARG00000045131"
"4dpa_vs_0dpa","ENSDARG00000045146"
"4dpa_vs_0dpa","ENSDARG00000045155"
"4dpa_vs_0dpa","ENSDARG00000045160"
"4dpa_vs_0dpa","ENSDARG00000045167"
"4dpa_vs_0dpa","ENSDARG00000045180"
"4dpa_vs_0dpa","ENSDARG00000045190"
"4dpa_vs_0dpa","ENSDARG00000045219"
"4dpa_vs_0dpa","ENSDARG00000045228"
"4dpa_vs_0dpa","ENSDARG00000045230"
"4dpa_vs_0dpa","ENSDARG00000045248"
"4dpa_vs_0dpa","ENSDARG00000045249"
"4dpa_vs_0dpa","ENSDARG00000045254"
"4dpa_vs_0dpa","ENSDARG00000045262"
"4dpa_vs_0dpa","ENSDARG00000045273"
"4dpa_vs_0dpa","ENSDARG00000045277"
"4dpa_vs_0dpa","ENSDARG00000045289"
"4dpa_vs_0dpa","ENSDARG00000045296"
"4dpa_vs_0dpa","ENSDARG00000045304"
"4dpa_vs_0dpa","ENSDARG00000045305"
"4dpa_vs_0dpa","ENSDARG00000045306"
"4dpa_vs_0dpa","ENSDARG00000045316"
"4dpa_vs_0dpa","ENSDARG00000045351"
"4dpa_vs_0dpa","ENSDARG00000045352"
"4dpa_vs_0dpa","ENSDARG00000045355"
"4dpa_vs_0dpa","ENSDARG00000045359"
"4dpa_vs_0dpa","ENSDARG00000045360"
"4dpa_vs_0dpa","ENSDARG00000045364"
"4dpa_vs_0dpa","ENSDARG00000045367"
"4dpa_vs_0dpa","ENSDARG00000045372"
"4dpa_vs_0dpa","ENSDARG00000045399"
"4dpa_vs_0dpa","ENSDARG00000045401"
"4dpa_vs_0dpa","ENSDARG00000045402"
"4dpa_vs_0dpa","ENSDARG00000045408"
"4dpa_vs_0dpa","ENSDARG00000045417"
"4dpa_vs_0dpa","ENSDARG00000045420"
"4dpa_vs_0dpa","ENSDARG00000045421"
"4dpa_vs_0dpa","ENSDARG00000045422"
"4dpa_vs_0dpa","ENSDARG00000045428"
"4dpa_vs_0dpa","ENSDARG00000045437"
"4dpa_vs_0dpa","ENSDARG00000045443"
"4dpa_vs_0dpa","ENSDARG00000045483"
"4dpa_vs_0dpa","ENSDARG00000045487"
"4dpa_vs_0dpa","ENSDARG00000045490"
"4dpa_vs_0dpa","ENSDARG00000045514"
"4dpa_vs_0dpa","ENSDARG00000045515"
"4dpa_vs_0dpa","ENSDARG00000045528"
"4dpa_vs_0dpa","ENSDARG00000045530"
"4dpa_vs_0dpa","ENSDARG00000045540"
"4dpa_vs_0dpa","ENSDARG00000045542"
"4dpa_vs_0dpa","ENSDARG00000045543"
"4dpa_vs_0dpa","ENSDARG00000045549"
"4dpa_vs_0dpa","ENSDARG00000045562"
"4dpa_vs_0dpa","ENSDARG00000045567"
"4dpa_vs_0dpa","ENSDARG00000045568"
"4dpa_vs_0dpa","ENSDARG00000045598"
"4dpa_vs_0dpa","ENSDARG00000045611"
"4dpa_vs_0dpa","ENSDARG00000045620"
"4dpa_vs_0dpa","ENSDARG00000045628"
"4dpa_vs_0dpa","ENSDARG00000045666"
"4dpa_vs_0dpa","ENSDARG00000045675"
"4dpa_vs_0dpa","ENSDARG00000045691"
"4dpa_vs_0dpa","ENSDARG00000045694"
"4dpa_vs_0dpa","ENSDARG00000045705"
"4dpa_vs_0dpa","ENSDARG00000045708"
"4dpa_vs_0dpa","ENSDARG00000045733"
"4dpa_vs_0dpa","ENSDARG00000045755"
"4dpa_vs_0dpa","ENSDARG00000045773"
"4dpa_vs_0dpa","ENSDARG00000045776"
"4dpa_vs_0dpa","ENSDARG00000045789"
"4dpa_vs_0dpa","ENSDARG00000045790"
"4dpa_vs_0dpa","ENSDARG00000045797"
"4dpa_vs_0dpa","ENSDARG00000045801"
"4dpa_vs_0dpa","ENSDARG00000045824"
"4dpa_vs_0dpa","ENSDARG00000045837"
"4dpa_vs_0dpa","ENSDARG00000045846"
"4dpa_vs_0dpa","ENSDARG00000045850"
"4dpa_vs_0dpa","ENSDARG00000045873"
"4dpa_vs_0dpa","ENSDARG00000045874"
"4dpa_vs_0dpa","ENSDARG00000045877"
"4dpa_vs_0dpa","ENSDARG00000045900"
"4dpa_vs_0dpa","ENSDARG00000045911"
"4dpa_vs_0dpa","ENSDARG00000045913"
"4dpa_vs_0dpa","ENSDARG00000045914"
"4dpa_vs_0dpa","ENSDARG00000045928"
"4dpa_vs_0dpa","ENSDARG00000045930"
"4dpa_vs_0dpa","ENSDARG00000045932"
"4dpa_vs_0dpa","ENSDARG00000045935"
"4dpa_vs_0dpa","ENSDARG00000045946"
"4dpa_vs_0dpa","ENSDARG00000045958"
"4dpa_vs_0dpa","ENSDARG00000045959"
"4dpa_vs_0dpa","ENSDARG00000045976"
"4dpa_vs_0dpa","ENSDARG00000045978"
"4dpa_vs_0dpa","ENSDARG00000045979"
"4dpa_vs_0dpa","ENSDARG00000045982"
"4dpa_vs_0dpa","ENSDARG00000045999"
"4dpa_vs_0dpa","ENSDARG00000046006"
"4dpa_vs_0dpa","ENSDARG00000046019"
"4dpa_vs_0dpa","ENSDARG00000046030"
"4dpa_vs_0dpa","ENSDARG00000046072"
"4dpa_vs_0dpa","ENSDARG00000046081"
"4dpa_vs_0dpa","ENSDARG00000046098"
"4dpa_vs_0dpa","ENSDARG00000046124"
"4dpa_vs_0dpa","ENSDARG00000046127"
"4dpa_vs_0dpa","ENSDARG00000046132"
"4dpa_vs_0dpa","ENSDARG00000046141"
"4dpa_vs_0dpa","ENSDARG00000046143"
"4dpa_vs_0dpa","ENSDARG00000046148"
"4dpa_vs_0dpa","ENSDARG00000046157"
"4dpa_vs_0dpa","ENSDARG00000051718"
"4dpa_vs_0dpa","ENSDARG00000051735"
"4dpa_vs_0dpa","ENSDARG00000051736"
"4dpa_vs_0dpa","ENSDARG00000051737"
"4dpa_vs_0dpa","ENSDARG00000051763"
"4dpa_vs_0dpa","ENSDARG00000051783"
"4dpa_vs_0dpa","ENSDARG00000051793"
"4dpa_vs_0dpa","ENSDARG00000051814"
"4dpa_vs_0dpa","ENSDARG00000051816"
"4dpa_vs_0dpa","ENSDARG00000051823"
"4dpa_vs_0dpa","ENSDARG00000051874"
"4dpa_vs_0dpa","ENSDARG00000051889"
"4dpa_vs_0dpa","ENSDARG00000051902"
"4dpa_vs_0dpa","ENSDARG00000051923"
"4dpa_vs_0dpa","ENSDARG00000051925"
"4dpa_vs_0dpa","ENSDARG00000051931"
"4dpa_vs_0dpa","ENSDARG00000051955"
"4dpa_vs_0dpa","ENSDARG00000051962"
"4dpa_vs_0dpa","ENSDARG00000051970"
"4dpa_vs_0dpa","ENSDARG00000051975"
"4dpa_vs_0dpa","ENSDARG00000051986"
"4dpa_vs_0dpa","ENSDARG00000052000"
"4dpa_vs_0dpa","ENSDARG00000052010"
"4dpa_vs_0dpa","ENSDARG00000052030"
"4dpa_vs_0dpa","ENSDARG00000052057"
"4dpa_vs_0dpa","ENSDARG00000052063"
"4dpa_vs_0dpa","ENSDARG00000052082"
"4dpa_vs_0dpa","ENSDARG00000052094"
"4dpa_vs_0dpa","ENSDARG00000052103"
"4dpa_vs_0dpa","ENSDARG00000052114"
"4dpa_vs_0dpa","ENSDARG00000052115"
"4dpa_vs_0dpa","ENSDARG00000052129"
"4dpa_vs_0dpa","ENSDARG00000052131"
"4dpa_vs_0dpa","ENSDARG00000052139"
"4dpa_vs_0dpa","ENSDARG00000052142"
"4dpa_vs_0dpa","ENSDARG00000052150"
"4dpa_vs_0dpa","ENSDARG00000052155"
"4dpa_vs_0dpa","ENSDARG00000052178"
"4dpa_vs_0dpa","ENSDARG00000052190"
"4dpa_vs_0dpa","ENSDARG00000052215"
"4dpa_vs_0dpa","ENSDARG00000052244"
"4dpa_vs_0dpa","ENSDARG00000052263"
"4dpa_vs_0dpa","ENSDARG00000052271"
"4dpa_vs_0dpa","ENSDARG00000052304"
"4dpa_vs_0dpa","ENSDARG00000052330"
"4dpa_vs_0dpa","ENSDARG00000052334"
"4dpa_vs_0dpa","ENSDARG00000052361"
"4dpa_vs_0dpa","ENSDARG00000052371"
"4dpa_vs_0dpa","ENSDARG00000052377"
"4dpa_vs_0dpa","ENSDARG00000052402"
"4dpa_vs_0dpa","ENSDARG00000052426"
"4dpa_vs_0dpa","ENSDARG00000052427"
"4dpa_vs_0dpa","ENSDARG00000052428"
"4dpa_vs_0dpa","ENSDARG00000052470"
"4dpa_vs_0dpa","ENSDARG00000052494"
"4dpa_vs_0dpa","ENSDARG00000052518"
"4dpa_vs_0dpa","ENSDARG00000052520"
"4dpa_vs_0dpa","ENSDARG00000052522"
"4dpa_vs_0dpa","ENSDARG00000052527"
"4dpa_vs_0dpa","ENSDARG00000052537"
"4dpa_vs_0dpa","ENSDARG00000052604"
"4dpa_vs_0dpa","ENSDARG00000052615"
"4dpa_vs_0dpa","ENSDARG00000052617"
"4dpa_vs_0dpa","ENSDARG00000052625"
"4dpa_vs_0dpa","ENSDARG00000052633"
"4dpa_vs_0dpa","ENSDARG00000052658"
"4dpa_vs_0dpa","ENSDARG00000052680"
"4dpa_vs_0dpa","ENSDARG00000052695"
"4dpa_vs_0dpa","ENSDARG00000052696"
"4dpa_vs_0dpa","ENSDARG00000052703"
"4dpa_vs_0dpa","ENSDARG00000052712"
"4dpa_vs_0dpa","ENSDARG00000052728"
"4dpa_vs_0dpa","ENSDARG00000052734"
"4dpa_vs_0dpa","ENSDARG00000052783"
"4dpa_vs_0dpa","ENSDARG00000052826"
"4dpa_vs_0dpa","ENSDARG00000052833"
"4dpa_vs_0dpa","ENSDARG00000052840"
"4dpa_vs_0dpa","ENSDARG00000052842"
"4dpa_vs_0dpa","ENSDARG00000052851"
"4dpa_vs_0dpa","ENSDARG00000052866"
"4dpa_vs_0dpa","ENSDARG00000052895"
"4dpa_vs_0dpa","ENSDARG00000052917"
"4dpa_vs_0dpa","ENSDARG00000052928"
"4dpa_vs_0dpa","ENSDARG00000052966"
"4dpa_vs_0dpa","ENSDARG00000052975"
"4dpa_vs_0dpa","ENSDARG00000052978"
"4dpa_vs_0dpa","ENSDARG00000052994"
"4dpa_vs_0dpa","ENSDARG00000053021"
"4dpa_vs_0dpa","ENSDARG00000053027"
"4dpa_vs_0dpa","ENSDARG00000053058"
"4dpa_vs_0dpa","ENSDARG00000053068"
"4dpa_vs_0dpa","ENSDARG00000053091"
"4dpa_vs_0dpa","ENSDARG00000053124"
"4dpa_vs_0dpa","ENSDARG00000053130"
"4dpa_vs_0dpa","ENSDARG00000053133"
"4dpa_vs_0dpa","ENSDARG00000053136"
"4dpa_vs_0dpa","ENSDARG00000053179"
"4dpa_vs_0dpa","ENSDARG00000053186"
"4dpa_vs_0dpa","ENSDARG00000053194"
"4dpa_vs_0dpa","ENSDARG00000053196"
"4dpa_vs_0dpa","ENSDARG00000053217"
"4dpa_vs_0dpa","ENSDARG00000053232"
"4dpa_vs_0dpa","ENSDARG00000053291"
"4dpa_vs_0dpa","ENSDARG00000053365"
"4dpa_vs_0dpa","ENSDARG00000053370"
"4dpa_vs_0dpa","ENSDARG00000053395"
"4dpa_vs_0dpa","ENSDARG00000053446"
"4dpa_vs_0dpa","ENSDARG00000053452"
"4dpa_vs_0dpa","ENSDARG00000053457"
"4dpa_vs_0dpa","ENSDARG00000053466"
"4dpa_vs_0dpa","ENSDARG00000053479"
"4dpa_vs_0dpa","ENSDARG00000053481"
"4dpa_vs_0dpa","ENSDARG00000053488"
"4dpa_vs_0dpa","ENSDARG00000053496"
"4dpa_vs_0dpa","ENSDARG00000053498"
"4dpa_vs_0dpa","ENSDARG00000053500"
"4dpa_vs_0dpa","ENSDARG00000053542"
"4dpa_vs_0dpa","ENSDARG00000053558"
"4dpa_vs_0dpa","ENSDARG00000053569"
"4dpa_vs_0dpa","ENSDARG00000053619"
"4dpa_vs_0dpa","ENSDARG00000053656"
"4dpa_vs_0dpa","ENSDARG00000053684"
"4dpa_vs_0dpa","ENSDARG00000053685"
"4dpa_vs_0dpa","ENSDARG00000053753"
"4dpa_vs_0dpa","ENSDARG00000053761"
"4dpa_vs_0dpa","ENSDARG00000053805"
"4dpa_vs_0dpa","ENSDARG00000053835"
"4dpa_vs_0dpa","ENSDARG00000053858"
"4dpa_vs_0dpa","ENSDARG00000053876"
"4dpa_vs_0dpa","ENSDARG00000053884"
"4dpa_vs_0dpa","ENSDARG00000053890"
"4dpa_vs_0dpa","ENSDARG00000053906"
"4dpa_vs_0dpa","ENSDARG00000053918"
"4dpa_vs_0dpa","ENSDARG00000053950"
"4dpa_vs_0dpa","ENSDARG00000053953"
"4dpa_vs_0dpa","ENSDARG00000053956"
"4dpa_vs_0dpa","ENSDARG00000053979"
"4dpa_vs_0dpa","ENSDARG00000054026"
"4dpa_vs_0dpa","ENSDARG00000054031"
"4dpa_vs_0dpa","ENSDARG00000054058"
"4dpa_vs_0dpa","ENSDARG00000054063"
"4dpa_vs_0dpa","ENSDARG00000054162"
"4dpa_vs_0dpa","ENSDARG00000054164"
"4dpa_vs_0dpa","ENSDARG00000054172"
"4dpa_vs_0dpa","ENSDARG00000054213"
"4dpa_vs_0dpa","ENSDARG00000054220"
"4dpa_vs_0dpa","ENSDARG00000054253"
"4dpa_vs_0dpa","ENSDARG00000054255"
"4dpa_vs_0dpa","ENSDARG00000054271"
"4dpa_vs_0dpa","ENSDARG00000054292"
"4dpa_vs_0dpa","ENSDARG00000054300"
"4dpa_vs_0dpa","ENSDARG00000054301"
"4dpa_vs_0dpa","ENSDARG00000054304"
"4dpa_vs_0dpa","ENSDARG00000054307"
"4dpa_vs_0dpa","ENSDARG00000054320"
"4dpa_vs_0dpa","ENSDARG00000054331"
"4dpa_vs_0dpa","ENSDARG00000054334"
"4dpa_vs_0dpa","ENSDARG00000054389"
"4dpa_vs_0dpa","ENSDARG00000054423"
"4dpa_vs_0dpa","ENSDARG00000054433"
"4dpa_vs_0dpa","ENSDARG00000054438"
"4dpa_vs_0dpa","ENSDARG00000054442"
"4dpa_vs_0dpa","ENSDARG00000054448"
"4dpa_vs_0dpa","ENSDARG00000054454"
"4dpa_vs_0dpa","ENSDARG00000054534"
